Port Number,Time Since Start,Bandwidth
5009,11.717896919s,80
5009,12.667846288s,80
5009,15.707214411s,78
5009,16.418192854s,78
5009,3.945756005s,80
5009,16.434011963s,78
5009,16.971795351s,78
5009,4.021377185s,80
5009,10.51748577s,80
5009,11.535130124s,80
5009,13.062563975s,80
5009,17.097197398s,78
5009,4.883226315s,78
5009,6.372388306s,78
5009,10.955849999s,80
5009,12.618612834s,80
5009,16.784792085s,78
5009,12.637780402s,80
5009,13.189999558s,80
5009,16.420221554s,78
5009,4.435363899s,80
5009,5.184360719s,78
5009,6.336656562s,78
5009,11.461060985s,80
5009,12.274996458s,80
5009,17.516979997s,78
5009,14.834341568s,78
5009,15.08998872s,78
5009,16.1741619s,78
5009,4.845771673s,78
5009,6.016406934s,78
5009,6.037413561s,78
5009,11.647928144s,80
5009,11.866734154s,80
5009,16.268568294s,78
5009,16.527811517s,78
5009,17.396894053s,78
5009,17.450736567s,78
5009,5.356696707s,78
5009,6.434247274s,78
5009,8.887267624s,80
5009,11.339670856s,80
5009,16.530708336s,78
5009,12.928782953s,80
5009,15.001628363s,78
5009,15.348751777s,78
5009,3.816008429s,80
5009,4.878811187s,78
5009,4.984993352s,78
5009,5.030266594s,78
5009,11.589114533s,80
5009,15.002679344s,78
5009,3.81475745s,80
5009,4.151597969s,80
5009,6.320723484s,78
5009,11.719823217s,80
5009,14.880054282s,78
5009,17.697637303s,78
5009,4.411807384s,80
5009,4.447093762s,80
5009,15.932137073s,78
5009,17.572999552s,78
5009,17.682665473s,78
5009,11.715353512s,80
5009,15.597211338s,78
5009,15.858587112s,78
5009,16.528796467s,78
5009,11.773317544s,80
5009,4.478265234s,80
5009,5.157767171s,78
5009,8.912621875s,80
5009,10.627773926s,80
5009,11.467625157s,80
5009,15.107639398s,78
5009,4.526065038s,80
5009,5.776686615s,78
5009,9.010422101s,80
5009,10.347428141s,80
5009,11.412530499s,80
5009,17.166709822s,78
5009,3.883636138s,80
5009,11.018773638s,80
5009,14.959967788s,78
5009,15.348760361s,78
5009,16.599144434s,78
5009,14.990007102s,78
5009,15.889125916s,78
5009,16.00614658s,78
5009,4.861717799s,78
5009,6.50299603s,78
5009,10.835425788s,80
5009,12.086426252s,80
5009,12.18887444s,80
5009,16.826597671s,78
5009,3.8185108s,80
5009,5.299974289s,78
5009,5.887440796s,78
5009,12.291088047s,80
5009,17.393850122s,78
5009,6.448743437s,78
5009,15.385068419s,78
5009,16.269814802s,78
5009,5.585504284s,78
5009,12.27518822s,80
5009,14.716302357s,78
5009,15.84742331s,78
5009,15.916686575s,78
5009,4.850185969s,78
5009,4.899267228s,78
5009,5.058359407s,78
5009,5.385678377s,78
5009,11.090762308s,80
5009,4.600411799s,80
5009,5.774327615s,78
5009,12.903858749s,80
5009,15.32600738s,78
5009,9.392370591s,80
5009,13.275846391s,80
5009,16.028779143s,78
5009,4.840953094s,78
5009,4.926563107s,78
5009,5.573191992s,78
5009,5.987202289s,78
5009,9.374010011s,80
5009,16.783723353s,78
5009,4.069098891s,80
5009,9.175808432s,80
5009,11.272552635s,80
5009,3.7889293s,80
5009,11.632951298s,80
5009,12.009336223s,80
5009,12.702097888s,80
5009,5.58682325s,78
5009,9.359619944s,80
5009,12.354390851s,80
5009,12.703416647s,80
5009,16.204520246s,78
5009,15.217000119s,78
5009,16.844759776s,78
5009,9.14701923s,80
5009,9.407809509s,80
5009,11.12843718s,80
5009,11.301199025s,80
5009,12.102791369s,80
5009,4.399345293s,80
5009,16.042536934s,78
5009,16.653284074s,78
5009,11.504896071s,80
5009,12.008135086s,80
5009,15.170570719s,78
5009,15.412308273s,78
5009,15.556317952s,78
5009,4.082799616s,80
5009,13.290190874s,80
5009,16.398016809s,78
5009,3.790856198s,80
5009,16.671880636s,78
5009,16.403327765s,78
5009,3.853104876s,80
5009,4.412038681s,80
5009,4.473622753s,80
5009,11.574659245s,80
5009,12.618598196s,80
5009,17.517421051s,78
5009,6.680339897s,78
5009,15.675943546s,78
5009,15.875866947s,78
5009,16.007850563s,78
5009,16.026851268s,78
5009,15.694557673s,78
5009,4.039185768s,80
5009,9.010214903s,80
5009,9.375656563s,80
5009,10.501354743s,80
5009,10.873647382s,80
5009,9.011466472s,80
5009,16.402901364s,78
5009,5.331157228s,78
5009,8.956119773s,80
5009,11.413178447s,80
5009,4.315212518s,80
5009,6.03598335s,78
5009,11.021504447s,80
5009,12.29210769s,80
5009,16.797671039s,78
5009,15.4681853s,78
5009,16.362016863s,78
5009,4.166700873s,80
5009,5.390537825s,78
5009,6.236303695s,78
5009,6.766976366s,78
5009,13.093798413s,80
5009,11.038674011s,80
5009,16.316587263s,78
5009,4.529230833s,80
5009,5.457144453s,78
5009,6.054816402s,78
5009,6.305684745s,78
5009,8.911183882s,80
5009,12.407017703s,80
5009,13.067586716s,80
5009,15.347519772s,78
5009,3.818059228s,80
5009,4.428345102s,80
5009,6.461565966s,78
5009,6.694139469s,78
5009,8.956130019s,80
5009,11.775637125s,80
5009,13.172763164s,80
5009,10.757264585s,80
5009,16.05686623s,78
5009,12.810141146s,80
5009,15.468617098s,78
5009,5.385859658s,78
5009,12.050615442s,80
5009,6.347954052s,78
5009,10.757259993s,80
5009,11.380652431s,80
5009,12.552177178s,80
5009,17.136650368s,78
5009,16.91189974s,78
5009,17.37895177s,78
5009,5.533333223s,78
5009,9.243364602s,80
5009,12.270042733s,80
5009,12.670144909s,80
5009,16.672510535s,78
5009,4.26778045s,80
5009,15.467964219s,78
5009,16.161161761s,78
5009,4.083045823s,80
5009,5.262157839s,78
5009,5.559369112s,78
5009,12.622186909s,80
5009,6.561708982s,78
5009,10.956402042s,80
5009,12.051274965s,80
5009,15.645611745s,78
5009,10.367606721s,80
5009,15.388469799s,78
5009,16.086005368s,78
5009,16.894731324s,78
5009,16.909056575s,78
5009,16.909061623s,78
5009,17.69786005s,78
5009,4.428118373s,80
5009,4.941134649s,78
5009,11.491946509s,80
5009,16.7143857s,78
5009,16.894065968s,78
5009,4.037731769s,80
5009,12.420179065s,80
5009,5.588966617s,78
5009,16.487450008s,78
5009,16.729133678s,78
5009,17.436767575s,78
5009,4.397781232s,80
5009,4.96889133s,78
5009,9.325997261s,80
5009,5.512068936s,78
5009,5.820480282s,78
5009,15.34034145s,78
5009,15.737106718s,78
5009,17.288493433s,78
5009,12.035154056s,80
5009,12.074512026s,80
5009,15.256595434s,78
5009,4.270644604s,80
5009,5.643014846s,78
5009,6.263878889s,78
5009,9.044213082s,80
5009,9.302906107s,80
5009,15.411717006s,78
5009,16.910788553s,78
5009,9.243577812s,80
5009,9.408070768s,80
5009,10.568134588s,80
5009,12.514241034s,80
5009,12.665418587s,80
5009,17.57522147s,78
5009,5.139336153s,78
5009,5.276333694s,78
5009,9.192605127s,80
5009,11.520012507s,80
5009,16.65412684s,78
5009,10.630490075s,80
5009,10.74235661s,80
5009,11.966178295s,80
5009,3.795281379s,80
5009,4.900307529s,78
5009,6.647371938s,78
5009,8.889093747s,80
5009,11.895443175s,80
5009,9.277520018s,80
5009,11.841872763s,80
5009,5.04519915s,78
5009,5.300241958s,78
5009,14.716706238s,78
5009,15.454042684s,78
5009,12.114698326s,80
5009,6.681707563s,78
5009,12.564400501s,80
5009,12.754539969s,80
5009,16.522929474s,78
5009,17.504229819s,78
5009,4.015647881s,80
5009,6.601324887s,78
5009,11.461859154s,80
5009,15.350365196s,78
5009,15.553591224s,78
5009,6.587073992s,78
5009,15.818763353s,78
5009,15.904814144s,78
5009,11.491958131s,80
5009,11.964404979s,80
5009,12.358710702s,80
5009,12.406578188s,80
5009,14.820985905s,78
5009,12.929122572s,80
5009,16.527017705s,78
5009,17.697403614s,78
5009,6.018142941s,78
5009,6.282704151s,78
5009,9.391528549s,80
5009,10.890762735s,80
5009,11.002682242s,80
5009,9.309695191s,80
5009,15.473891304s,78
5009,15.604396417s,78
5009,15.948679476s,78
5009,4.525302748s,80
5009,12.40067087s,80
5009,12.456026409s,80
5009,12.939952848s,80
5009,15.598082413s,78
5009,4.022010742s,80
5009,5.533114063s,78
5009,5.740729742s,78
5009,16.582942165s,78
5009,5.714954163s,78
5009,12.515789073s,80
5009,15.644729393s,78
5009,4.883002348s,78
5009,5.819042648s,78
5009,8.941629365s,80
5009,12.74227307s,80
5009,15.429666554s,78
5009,15.830606389s,78
5009,16.531166326s,78
5009,4.011974255s,80
5009,4.266347223s,80
5009,5.950848842s,78
5009,6.6936909s,78
5009,12.989702114s,80
5009,9.262672153s,80
5009,10.890772171s,80
5009,10.906181634s,80
5009,4.430222192s,80
5009,10.885524839s,80
5009,14.841722766s,78
5009,15.427726803s,78
5009,8.941830539s,80
5009,10.397411215s,80
5009,10.597108627s,80
5009,11.462460434s,80
5009,12.073894085s,80
5009,12.401438311s,80
5009,15.815426424s,78
5009,15.870339116s,78
5009,3.91861491s,80
5009,11.190390442s,80
5009,11.589098988s,80
5009,15.476761504s,78
5009,15.734678915s,78
5009,6.247703198s,78
5009,15.340127017s,78
5009,4.847848944s,78
5009,11.216670329s,80
5009,12.216117202s,80
5009,13.224109299s,80
5009,17.478267898s,78
5009,5.529756373s,78
5009,9.389100125s,80
5009,10.703711078s,80
5009,11.649206218s,80
5009,12.762567513s,80
5009,6.461005813s,78
5009,10.660783446s,80
5009,11.089568667s,80
5009,15.93260084s,78
5009,5.39089447s,78
5009,6.38999541s,78
5009,11.130932465s,80
5009,12.144239114s,80
5009,17.327709001s,78
5009,5.459441175s,78
5009,5.817694904s,78
5009,10.830164367s,80
5009,17.085395606s,78
5009,17.559857665s,78
5009,5.484904778s,78
5009,6.516069438s,78
5009,9.229054333s,80
5009,12.178142837s,80
5009,17.685143454s,78
5009,14.963868202s,78
5009,15.300988257s,78
5009,16.001832112s,78
5009,6.267005231s,78
5009,6.85636071s,78
5009,11.574309856s,80
5009,12.357544403s,80
